["port 1","LEFT"]
["port 2","RIGHT"]
["port 4","RIGHT"]
["port 3","RIGHT"]
["port 5","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9986163866666666e+14 4.2162927185080384e-01 5.8694609416023631e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(100, 3)
1.8737028625000000e+14 4.2749154148402568e-01 -3.1113485304447872e+00
1.8748865029690462e+14 4.2830838737730625e-01 -2.5533184832341074e+00
1.8760716398230091e+14 4.3324623116155719e-01 -1.9899896624799509e+00
1.8772582759013281e+14 4.3776607243923465e-01 -1.4173626384702172e+00
1.8784464140506328e+14 4.4000293313023531e-01 -8.4103546840145571e-01
1.8796360571247625e+14 4.3989655447255732e-01 -2.6534427459372895e-01
1.8808272079847909e+14 4.3908644651460521e-01 3.0522634673536003e-01
1.8820198694990488e+14 4.4038225052398550e-01 8.7392896352744365e-01
1.8832140445431472e+14 4.4276228376040488e-01 1.4458089895984390e+00
1.8844097360000000e+14 4.4505910844975227e-01 2.0202841936667904e+00
1.8856069467598475e+14 4.4696140881814500e-01 2.5964262804223561e+00
1.8868056797202800e+14 4.4843095841612934e-01 3.1731055126360790e+00
1.8880059377862594e+14 4.4995643206906227e-01 3.7499537423821869e+00
1.8892077238701466e+14 4.5167901404389649e-01 4.3276923771031255e+00
1.8904110408917197e+14 4.5351008183842306e-01 4.9066670112895761e+00
1.8916158917782028e+14 4.5527073863439793e-01 5.4872538405866775e+00
1.8928222794642856e+14 4.5648429692532105e-01 6.0691890913574005e+00
1.8940302068921506e+14 4.5710626752925487e-01 6.6509398735110850e+00
1.8952396770114944e+14 4.5778955114045683e-01 7.2318196993932000e+00
1.8964506927795528e+14 4.5919434028452455e-01 7.8125214402434331e+00
1.8976632571611256e+14 4.6152142046112893e-01 8.3950899785817583e+00
1.8988773731285988e+14 4.6372619828119027e-01 8.9809981424172278e+00
1.9000930436619719e+14 4.6485027599850909e-01 9.5683323347343734e+00
1.9013102717488791e+14 4.6528461791923348e-01 1.0154888084862758e+01
1.9025290603846156e+14 4.6600835853732481e-01 1.0740118824089532e+01
1.9037494125721616e+14 4.6788103410236753e-01 1.1325815017920739e+01
1.9049713313222078e+14 4.7033507725135248e-01 1.1914544594440104e+01
1.9061948196531794e+14 4.7219646615234762e-01 1.2505926844855644e+01
1.9074198805912597e+14 4.7316316579474882e-01 1.3098108114015274e+01
1.9086465171704181e+14 4.7370035092087126e-01 1.3689708694420816e+01
1.9098747324324325e+14 4.7457652777286957e-01 1.4280952347487448e+01
1.9111045294269156e+14 4.7593065351630653e-01 1.4873170398156285e+01
1.9123359112113403e+14 4.7742308643182596e-01 1.5466890361545914e+01
1.9135688808510641e+14 4.7880729389747256e-01 1.6061986336821334e+01
1.9148034414193547e+14 4.7997157848014960e-01 1.6658125866413801e+01
1.9160395959974178e+14 4.8097288609895211e-01 1.7254984048055860e+01
1.9172773476744188e+14 4.8194816409157160e-01 1.7852545187170417e+01
1.9185166995475116e+14 4.8294885911029867e-01 1.8451085700512674e+01
1.9197576547218631e+14 4.8380988534053598e-01 1.9050858022900492e+01
1.9210002163106797e+14 4.8429002846365221e-01 1.9651481970215393e+01
1.9222443874352331e+14 4.8449627713211108e-01 2.0252206174509944e+01
1.9234901712248866e+14 4.8485034083835621e-01 2.0852816081311694e+01
1.9247375708171206e+14 4.8575799847131923e-01 2.1454058441537029e+01
1.9259865893575600e+14 4.8703886999498447e-01 2.2057351404430690e+01
1.9272372300000000e+14 4.8786105723513051e-01 2.2662842131227769e+01
1.9284894959064328e+14 4.8785940854284099e-01 2.3268992245520096e+01
1.9297433902470741e+14 4.8748778463962894e-01 2.3874482920323992e+01
1.9309989162003906e+14 4.8756938410888484e-01 2.4479372621420321e+01
1.9322560769531250e+14 4.8852056810348066e-01 2.5085294325463444e+01
1.9335148757003256e+14 4.8983907122687409e-01 2.5693794558994426e+01
1.9347753156453716e+14 4.9064884887889965e-01 2.6304848182552689e+01
1.9360374000000000e+14 4.9044458815919972e-01 2.6917010453740584e+01
1.9373011319843341e+14 4.8952064055090855e-01 2.7528587784817269e+01
1.9385665148269106e+14 4.8871270314188781e-01 2.8139161109824855e+01
1.9398335517647059e+14 4.8860713442940340e-01 2.8749742982467005e+01
1.9411022460431656e+14 4.8928772069885457e-01 2.9361793275374936e+01
1.9423726009162306e+14 4.9019684573771871e-01 2.9976733353817252e+01
1.9436446196463653e+14 4.9027039602436939e-01 3.0594182765923541e+01
1.9449183055045872e+14 4.8916871826798403e-01 3.1212072126525513e+01
1.9461936617704919e+14 4.8752175908753903e-01 3.1828510055559533e+01
1.9474706917322834e+14 4.8675778130883873e-01 3.2443818295518042e+01
1.9487493986868022e+14 4.8702710036494612e-01 3.3061350720403979e+01
1.9500297859395531e+14 4.8693902634261227e-01 3.3681913727416095e+01
1.9513118568047338e+14 4.8575643884450176e-01 3.4303733517953056e+01
1.9525956146052631e+14 4.8375601408102120e-01 3.4924442633590125e+01
1.9538810626728112e+14 4.8244968110161907e-01 3.5543508740465100e+01
1.9551682043478259e+14 4.8244318693230664e-01 3.6164315612646824e+01
1.9564570429795650e+14 4.8235857833454066e-01 3.6788655684868232e+01
1.9577475819261212e+14 4.8105133041255621e-01 3.7414763346526421e+01
1.9590398245544556e+14 4.7880991517027283e-01 3.8039693051804662e+01
1.9603337742404225e+14 4.7717814213296622e-01 3.8662936672170666e+01
1.9616294343688038e+14 4.7691477473829180e-01 3.9287480545925732e+01
1.9629268083333334e+14 4.7693691839929353e-01 3.9916099390501586e+01
1.9642258995367306e+14 4.7535603133521775e-01 4.0547690084021177e+01
1.9655267113907284e+14 4.7213517680306211e-01 4.1177460473215135e+01
1.9668292473161031e+14 4.6941698266991710e-01 4.1804255565145695e+01
1.9681335107427056e+14 4.6824571072587617e-01 4.2430995039465365e+01
1.9694395051094891e+14 4.6824747578168990e-01 4.3060815477589870e+01
1.9707472338645419e+14 4.6790091363728720e-01 4.3694941070096696e+01
1.9720567004651162e+14 4.6611618715682779e-01 4.4330850549371313e+01
1.9733679083776594e+14 4.6336626892801297e-01 4.4967146297053624e+01
1.9746808610778444e+14 4.5884999635174517e-01 4.5601474044604466e+01
1.9759955620505994e+14 4.5595821669138126e-01 4.6228153502245732e+01
1.9773120147901400e+14 4.5843679815157989e-01 4.6862362132599841e+01
1.9786302228000000e+14 4.5777872095850086e-01 4.7507871620222410e+01
1.9799501895930619e+14 4.4992297431170436e-01 4.8144673765161812e+01
1.9812719186915888e+14 4.4798663576815506e-01 4.8776438951674699e+01
1.9825954136272547e+14 4.5119154939211292e-01 4.9419155789346704e+01
1.9839206779411762e+14 4.4456579900098692e-01 5.0057441456215621e+01
1.9852477151839462e+14 4.4232679812590153e-01 5.0697412579833127e+01
1.9865765289156625e+14 4.4353977544871825e-01 5.1339276880188386e+01
1.9879071227059612e+14 4.3906308521706150e-01 5.1986326436423184e+01
1.9892395001340484e+14 4.3218729277954598e-01 5.2630078359309401e+01
1.9905736647887322e+14 4.3160332611538493e-01 5.3257750626475470e+01
1.9919096202684562e+14 4.3450867450402314e-01 5.3903668049794767e+01
1.9932473701813297e+14 4.3001343897559130e-01 5.4563718037454855e+01
1.9945869181451612e+14 4.2353045900632935e-01 5.5207843959093204e+01
1.9959282677874916e+14 4.2197291507051732e-01 5.5839913624108149e+01
1.9972714227456256e+14 4.2071084762731342e-01 5.6491387603585927e+01
1.9986163866666666e+14 4.1879604283423588e-01 5.7145904605165718e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(100, 3)
1.8737028625000000e+14 4.2749091859975202e-01 -3.1113494629087857e+00
1.8748865029690462e+14 4.2830776221177003e-01 -2.5533194340367484e+00
1.8760716398230091e+14 4.3324560429137637e-01 -1.9899906278670230e+00
1.8772582759013281e+14 4.3776544535416118e-01 -1.4173636060865840e+00
1.8784464140506328e+14 4.4000230660952644e-01 -8.4103643160640673e-01
1.8796360571247625e+14 4.3989592829322371e-01 -2.6534523256379339e-01
1.8808272079847909e+14 4.3908581935706892e-01 3.0522538699908486e-01
1.8820198694990488e+14 4.4038162138155201e-01 8.7392799591712378e-01
1.8832140445431472e+14 4.4276165305696497e-01 1.4458080153109372e+00
1.8844097360000000e+14 4.4505847687569433e-01 2.0202832147859073e+00
1.8856069467598475e+14 4.4696077699096592e-01 2.5964252984284455e+00
1.8868056797202800e+14 4.4843032685591278e-01 3.1731045283609158e+00
1.8880059377862594e+14 4.4995580069265106e-01 3.7499527565101021e+00
1.8892077238701466e+14 4.5167838248323061e-01 4.3276913904467875e+00
1.8904110408917197e+14 4.5350944972604501e-01 4.9066660247072464e+00
1.8916158917782028e+14 4.5527010550403391e-01 5.4872528547208974e+00
1.8928222794642856e+14 4.5648366281458980e-01 6.0691881054542911e+00
1.8940302068921506e+14 4.5710563317292074e-01 6.6509388857467044e+00
1.8952396770114944e+14 4.5778891708332231e-01 7.2318187084200289e+00
1.8964506927795528e+14 4.5919370667568049e-01 7.8125204463480147e+00
1.8976632571611256e+14 4.6152078665223367e-01 8.3950889848103714e+00
1.8988773731285988e+14 4.6372556328914943e-01 8.9809971514469655e+00
1.9000930436619719e+14 4.6484963985820299e-01 9.5683313454625569e+00
1.9013102717488791e+14 4.6528398123921466e-01 1.0154887094473494e+01
1.9025290603846156e+14 4.6600772184395384e-01 1.0740117830110284e+01
1.9037494125721616e+14 4.6788039755527661e-01 1.1325814020926103e+01
1.9049713313222078e+14 4.7033444066497604e-01 1.1914543598012461e+01
1.9061948196531794e+14 4.7219582944834754e-01 1.2505925851626255e+01
1.9074198805912597e+14 4.7316252889318328e-01 1.3098107124284597e+01
1.9086465171704181e+14 4.7369971355699342e-01 1.3689707706481391e+01
1.9098747324324325e+14 4.7457588967799064e-01 1.4280951359300893e+01
1.9111045294269156e+14 4.7593001473593721e-01 1.4873169409120919e+01
1.9123359112113403e+14 4.7742244731889005e-01 1.5466889372155194e+01
1.9135688808510641e+14 4.7880665484099527e-01 1.6061985348038618e+01
1.9148034414193547e+14 4.7997093969918014e-01 1.6658124879258558e+01
1.9160395959974178e+14 4.8097224747606043e-01 1.7254983063126176e+01
1.9172773476744188e+14 4.8194752538116448e-01 1.7852544204459676e+01
1.9185166995475116e+14 4.8294822020357470e-01 1.8451084720106412e+01
1.9197576547218631e+14 4.8380924615984500e-01 1.9050857045219708e+01
1.9210002163106797e+14 4.8428938898811991e-01 1.9651480995011113e+01
1.9222443874352331e+14 4.8449563745346724e-01 2.0252205200544342e+01
1.9234901712248866e+14 4.8484970117978921e-01 2.0852815107129125e+01
1.9247375708171206e+14 4.8575735920840757e-01 2.1454057467211765e+01
1.9259865893575600e+14 4.8703823118739836e-01 2.2057350432627750e+01
1.9272372300000000e+14 4.8786041847371681e-01 2.2662841164342606e+01
1.9284894959064328e+14 4.8785876938852518e-01 2.3268991283039114e+01
1.9297433902470741e+14 4.8748714488221306e-01 2.3874481959340425e+01
1.9309989162003906e+14 4.8756874407202788e-01 2.4479371658910598e+01
1.9322560769531250e+14 4.8851992852847087e-01 2.5085293361589951e+01
1.9335148757003256e+14 4.8983843266256605e-01 2.5693793597275942e+01
1.9347753156453716e+14 4.9064821118334484e-01 2.6304847227076227e+01
1.9360374000000000e+14 4.9044395038099603e-01 2.6917009505759040e+01
1.9373011319843341e+14 4.8952000175425897e-01 2.7528586841213329e+01
1.9385665148269106e+14 4.8871206329391076e-01 2.8139160165842338e+01
1.9398335517647059e+14 4.8860649443215531e-01 2.8749742035377828e+01
1.9411022460431656e+14 4.8928708187941644e-01 2.9361792326430720e+01
1.9423726009162306e+14 4.9019620866492275e-01 2.9976732408429260e+01
1.9436446196463653e+14 4.9026975984849019e-01 3.0594181828458048e+01
1.9449183055045872e+14 4.8916808171202286e-01 3.1212071196223597e+01
1.9461936617704919e+14 4.8752112151851423e-01 3.1828509126897075e+01
1.9474706917322834e+14 4.8675714374475282e-01 3.2443817363497345e+01
1.9487493986868022e+14 4.8702646404516498e-01 3.3061349788014816e+01
1.9500297859395531e+14 4.8693839119501447e-01 3.3681912799401175e+01
1.9513118568047338e+14 4.8575580427934451e-01 3.4303732595365013e+01
1.9525956146052631e+14 4.8375537967124116e-01 3.4924441712885823e+01
1.9538810626728112e+14 4.8244904735189381e-01 3.5543507817127612e+01
1.9551682043478259e+14 4.8244255457060747e-01 3.6164314688682303e+01
1.9564570429795650e+14 4.8235794723083364e-01 3.6788654765358935e+01
1.9577475819261212e+14 4.8105069979237824e-01 3.7414762433111470e+01
1.9590398245544556e+14 4.7880928443946608e-01 3.8039692140079190e+01
1.9603337742404225e+14 4.7717751206570413e-01 3.8662935756631981e+01
1.9616294343688038e+14 4.7691414671424837e-01 3.9287479627956202e+01
1.9629268083333334e+14 4.7693629263578152e-01 3.9916098477471628e+01
1.9642258995367306e+14 4.7535540640967283e-01 4.0547689180467984e+01
1.9655267113907284e+14 4.7213455136014992e-01 4.1177459573050648e+01
1.9668292473161031e+14 4.6941635736136694e-01 4.1804254659690137e+01
1.9681335107427056e+14 4.6824508721965830e-01 4.2430994126779737e+01
